Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
312,11841609,"Adarsh N L","2024-04-06 04:01:21",0.143952,16,adarshnanjaiya
313,11850994,Sorceress,"2024-05-14 13:47:58",0.143531,165,geneva
314,11835105,NeoneoLeo,"2024-05-21 15:41:18",0.143234,8,niuniu3412
315,11896080,Taro_pan,"2024-05-14 02:30:48",0.142851,15,stgkrtua
316,11834428,"Socratis Gkelios","2024-04-03 13:09:42",0.142833,4,socratis
317,11964482,"MAZEN OMRAN","2024-05-30 21:16:09",0.142654,38,mazenomran
318,12061962,"zc z","2024-05-21 05:45:18",0.142537,17,zzczzcdd
319,11968152,maomaoxion_11,"2024-04-25 02:11:25",0.142486,3,maomaoxion11
320,11907470,zhiyue666,"2024-05-13 03:05:46",0.142110,6,zhiyue666
321,11839268,JMFD,"2024-04-15 03:27:47",0.141766,28,"daeyun,fakebird,joon9502,mmmllllm"
322,11847219,Nazarko99,"2024-05-07 20:25:18",0.141664,46,nazarko99
323,12031893,"LiuQun Wang","2024-06-01 09:34:55",0.141266,10,liuqunwang
324,11914927,sidhuser,"2024-04-09 05:12:04",0.141062,3,sidhuser
325,11891274,"zxc cxxxxx","2024-04-15 10:56:17",0.140958,4,zxccxxxxx
326,11834714,"Irina Mishneva","2024-05-22 05:06:56",0.140952,47,irinamishneva
327,11831380,TEAM,"2024-06-03 16:40:28",0.140896,64,"belloneee,daewoonkim"
328,12006459,Holmes0610,"2024-05-06 01:41:11",0.140649,2,holmes0610
329,12086350,Linker,"2024-05-25 15:33:08",0.140607,11,"alvinai9603,nengwenpeng"
330,11843131,bsuhaib,"2024-05-24 16:23:41",0.140535,14,bsuhaib
331,11913262,"Tan Kaiyuan","2024-04-28 02:32:16",0.140386,2,tankaiyuan
332,12108624,Vibhatsu,"2024-06-03 05:40:32",0.140323,1,vibhatsu
333,11842282,AndNov,"2024-05-31 22:47:34",0.140291,2,andnov
334,11868235,"little sagou","2024-04-01 10:31:52",0.140264,4,littlesagou
335,12143355,wanglingyue,"2024-05-23 02:05:46",0.140259,2,wanglingyue
336,11922690,"Oussama Lariouch","2024-04-10 03:15:49",0.140235,1,oussamalariouch
337,11837910,"Chirag Desai","2024-04-29 22:05:09",0.140178,9,cid007
338,11931850,"Jeffrey Lim","2024-04-11 15:30:09",0.139900,1,limjeffrey
339,11837672,"Mukul Agarwal","2024-05-29 04:01:01",0.139883,1,mukul74
340,11944780,"Reo Izubuchi","2024-06-03 14:10:35",0.139864,35,cafdr019
341,11905491,murashow,"2024-05-19 16:16:16",0.139779,40,murashow
342,11838224,"Anidipta Pal","2024-03-31 18:38:21",0.139769,4,anidiptapal
343,11869196,Harini,"2024-04-01 08:00:00",0.139552,2,thorgirl
344,11850940,leexing000,"2024-05-07 06:47:37",0.139543,52,"leexing000,weixinqiu"
345,11868491,"Arushika Bansal","2024-04-22 19:53:24",0.139520,3,arushikabansal
346,11956885,MarkmBennet,"2024-04-16 09:16:47",0.139496,1,markmbennet
347,11902403,GemKnight,"2024-04-07 06:41:33",0.139495,7,gemknight
348,12166003,winnie_ir,"2024-05-26 13:13:29",0.139472,1,winnieir
349,11830607,"Roni Heka","2024-05-31 22:57:13",0.139436,91,roniheka
350,11865537,RYOSKI,"2024-04-03 15:31:05",0.139402,3,kaggleoyriakas
351,11868342,glmytttt,"2024-04-08 08:47:39",0.139337,7,"generateiccv,glmytttt"
352,11837218,yigecaiji,"2024-03-31 12:17:00",0.139333,3,yigecaiji
353,11987586,KAMALJIT_SINGH,"2024-04-21 04:28:47",0.139299,2,kamal01
354,11929963,ryu,"2024-05-10 02:57:33",0.139179,9,ryusuke20210920
355,11831353,goose_haaan,"2024-06-03 10:15:32",0.139179,57,goosehaaan
356,11844772,"muneyuki sugawara","2024-03-28 10:30:39",0.139140,2,muneyukisugawara
357,11831697,"Joakim Arvidsson","2024-05-25 08:33:56",0.139069,7,joebeachcapital
358,12136834,RoyiTauntonv,"2024-05-20 07:28:14",0.139033,1,royitauntonv
359,11889427,Xayahlia,"2024-04-04 04:11:52",0.139029,1,chengluu
360,12090139,wtl777,"2024-05-23 07:55:21",0.139028,3,wtl777
361,11833370,Masanory,"2024-05-16 14:45:35",0.138976,28,nori0724
362,12015979,"Vitaliy Grankin","2024-04-25 07:40:20",0.138969,1,vitost
363,12146500,jae,"2024-05-27 04:26:56",0.138934,2,jmsully
364,11830208,"Areg M. Sarvazyan","2024-04-13 13:09:15",0.138879,46,asarvazyan
365,12042470,BangOen,"2024-05-08 04:51:01",0.138875,11,"bangoen,simpstan"
366,11839469,"rudesh kumar","2024-03-30 10:42:57",0.138852,1,rudeshkumar
367,11868130,icelander029,"2024-04-01 03:36:29",0.138795,1,cgl029
368,11848594,yowamishi,"2024-03-28 23:25:28",0.138704,1,yowamishi
369,11838516,Zsy_489,"2024-04-17 06:55:53",0.138697,6,zsy489
370,11837267,Steven_Y,"2024-05-24 19:45:13",0.138607,3,yyyu54
371,11867048,xuedongz,"2024-05-20 14:14:08",0.138561,5,xuedongz
372,12137105,pkbxc716,"2024-05-20 08:20:42",0.138488,1,pkbxc716
373,12170157,"Rodrigo Brugué","2024-05-27 12:48:36",0.138420,2,rodrigobrugue
374,12085277,Thomas,"2024-05-09 10:10:38",0.138403,1,thomasdubail
375,11882882,MPEG,"2024-04-23 17:04:15",0.138395,3,"hukuda222,mpeg31"
376,11905392,noshakeplz,"2024-04-12 10:15:32",0.138364,5,noshakeplz
377,11885086,Jules,"2024-05-13 14:47:51",0.138352,4,julesvanligtenberg
378,12078902,"Hiren Vyas","2024-05-19 16:39:48",0.138325,16,hirenvyas
379,11982312,"Emmanuel Akyeampong","2024-04-19 20:30:38",0.138311,1,emmanuelakyeampong
380,11830489,Kohei,"2024-03-31 04:24:59",0.138309,10,confirm
381,11837003,glowworm,"2024-04-09 13:17:15",0.138243,5,"chuzhiyuan,reeink"
382,11870806,Nova,"2024-04-27 12:45:30",0.138180,1,tabassumnova
383,12031816,YJIK,"2024-04-29 09:17:14",0.138115,2,yujiikeda
384,11912549,ParkJunho.PJH,"2024-04-08 12:25:52",0.138086,2,parkjunhopjh
385,11885687,nananana6643,"2024-04-23 14:03:53",0.138065,5,nananana6643
386,11868662,lrma,"2024-04-08 08:43:14",0.138028,7,rzptq179
387,11844368,"Ahmed Bahnasy","2024-04-15 10:04:59",0.137956,6,abahnasy
388,12147466,"Mansi Chauhan Bhadauria","2024-05-22 11:03:22",0.137948,1,mcb211202
389,12025827,K.Takahashi,"2024-04-27 12:36:35",0.137932,1,takahashi2024
390,11918234,"Seung Jae Lee","2024-04-15 07:58:12",0.137906,28,"frederickvlee,sjlee101"
391,11832542,wangzhe,"2024-03-31 02:48:50",0.137869,1,lonelygeese
392,11850364,MAOK-Yongsuk,"2024-04-04 17:14:10",0.137847,9,yongsukprasertsuk
393,11990349,__rpg_,"2024-06-02 23:10:36",0.137824,1,rpgksirkd
394,12066631,"nick karamessinis","2024-05-06 18:24:36",0.137808,3,nickkaramessinis
395,12015864,"Padepokan Seameo","2024-04-25 10:35:25",0.137802,1,"azuranyan,caetrin,radenagil"
396,11882490,"Aleksa Lee","2024-04-03 08:11:59",0.137791,1,aleksalee
397,11923422,"Takumi Ishii","2024-04-10 06:02:53",0.137767,1,takumiishii
398,11877034,"LimingPang BUPT","2024-04-03 07:58:23",0.137742,2,limingpang
399,12006964,zjh,"2024-04-24 09:05:13",0.137721,1,uiseezjh
400,12089970,"HotPot RestaurantSC","2024-05-29 10:33:33",0.137693,5,hotpotrestaurantsc
401,12001853,KiteAA,"2024-05-07 17:20:12",0.137683,54,kiteaa
402,11889060,MidCarryHz,"2024-04-23 07:33:49",0.137677,2,midcarryhz
403,11910995,"[Deleted] 275c19af-bf19-43b0-a256-8da9651b168a","2024-04-10 08:03:27",0.137639,1,del=2b10bf41aeb9999d
404,11986277,JiugeYuheng,"2024-04-22 06:53:45",0.137637,5,jiugeyuheng
405,11919419,"Santiago Mota","2024-04-24 14:42:38",0.137609,2,santiagomota
406,11928214,何汉桑,"2024-04-13 16:45:01",0.137580,2,xianhellg
407,11882896,Benny,"2024-04-08 03:33:46",0.137567,2,yidalin
408,11870131,RedPandaAI,"2024-05-01 21:32:45",0.137548,1,alexanderd
409,11889630,dcc668,"2024-04-05 01:09:55",0.137455,1,dcc668
410,12167351,"Pavel Kopanev","2024-06-03 21:00:39",0.137417,6,kopanev
411,11836840,Paimon,"2024-04-05 13:28:07",0.137368,3,zhangyiji
412,12056977,LALO,"2024-05-18 14:40:46",0.137316,1,paydar2027
413,12011163,"Team Decipher","2024-05-16 06:43:53",0.137298,1,"ameypatil07,danish451135,kirtandhinoja,sohamjayakar"
414,11924417,aeeeeeep,"2024-04-10 09:47:10",0.137230,1,aeeeeeep
415,11958620,ZahraRezaei,"2024-04-16 14:27:47",0.137190,1,pumpum
416,12047497,"netanel fr","2024-05-27 07:59:07",0.137189,25,"erezposner,netanelfr"
417,11858799,kurota0612,"2024-04-11 13:35:58",0.137125,2,yuichit
418,11944726,"Prashant Kikani","2024-04-14 05:20:44",0.137104,1,prashantkikani
419,11851236,RenWaTake,"2024-04-01 00:46:48",0.137100,3,kzptij
420,11967715,starDS,"2024-04-18 08:15:04",0.137092,2,xingchili
421,11962494,"Okada Iori","2024-04-24 05:58:15",0.137065,1,okadaiori
422,12046021,"jc blink","2024-05-01 11:30:23",0.137054,2,jcblink
423,11902400,"German Abramov","2024-04-06 10:02:24",0.137032,1,germanjke
424,11836951,hepengfei01,"2024-04-09 07:51:35",0.137001,3,"hepengfei01,xinyuliu11,yangkewang12"
425,12112326,"Matthew Noskov","2024-05-28 17:41:50",0.136989,2,"mateomiller,matthewnoskov"
426,12016287,"Helen #2","2024-04-25 07:57:29",0.136985,1,jasminegreenj
427,11909615,"Yuta Okuda","2024-04-14 23:25:04",0.136974,1,yutaokuda
428,11976484,YeonwooSung,"2024-05-23 13:00:26",0.136967,4,neos960518
429,12008840,"Mikhail Karchevskiy","2024-05-27 19:35:48",0.136966,2,suvalex
430,11884293,MagicOwl,"2024-04-07 04:00:10",0.136927,9,magicowl
431,11987937,"opamusora (Ivan Viakhirev)","2024-04-20 21:12:33",0.136909,1,"kvis21,opamusora"
432,12034251,"Parth Bhatia","2024-05-25 18:44:26",0.136887,1,parthbhatia1395
433,11877597,"Nishant Kshirsagar135","2024-04-09 14:46:08",0.136882,2,nishantkshirsagar135
434,11922456,okenakt,"2024-04-10 00:34:23",0.136847,2,okenakt
435,11866200,ikosikos,"2024-04-16 16:33:22",0.136840,3,sokifukuda
436,11952265,3DX2YO,"2024-04-22 12:51:07",0.136829,3,"itaikto,komafumi,kou112358,razokawa"
437,12119308,EulKaggle,"2024-05-29 15:04:10",0.136809,2,eulkaggle
438,11837252,nxtGenDev,"2024-04-29 07:20:26",0.136746,1,"sagarjha0316,sanky11,shouryarakeshdwivedi,ytyagi11"
439,11838359,Aditya,"2024-04-02 17:23:20",0.136728,1,aditya1220
440,11838396,"Himanshu #2","2024-04-04 09:33:06",0.136725,10,rcratos
441,11862107,"Stepan Steblin-Kamenskii","2024-06-02 11:58:07",0.136721,4,stepansk
442,11914898,"Sanjay Acharjee","2024-04-14 21:10:24",0.136649,14,sanjayacharjee
443,11905503,SuM,"2024-04-23 08:31:13",0.136639,2,cuboorandell
444,11831402,UGK,"2024-04-10 15:11:03",0.136639,7,meguru07
445,11935274,"Lucas Oceanbreeze","2024-04-15 08:17:10",0.136631,5,lucasoceanbreeze
446,11892734,"Shinkun Kim","2024-04-10 01:19:32",0.136623,1,shinkunkim
447,11909429,PhoenixTune,"2024-04-23 20:06:40",0.136613,2,sviatoslavborodachev
448,11918537,"Sword Freemen","2024-04-14 15:21:40",0.136607,2,swordfreemen
449,11970297,vjti,"2024-05-08 06:29:12",0.136604,4,"labhansh1,mrmvp05,robo207,sohammulye213"
450,12004453,B.S.Kishore,"2024-04-23 22:47:06",0.136555,1,nanobiotechguy
451,11912252,Caiziqi,"2024-04-15 13:32:02",0.136554,5,caiziqi
452,11868614,Morningair,"2024-04-05 12:51:01",0.136523,2,sqojf768
453,11838578,ellie3516,"2024-04-01 08:19:24",0.136519,2,ellie3516
454,11905628,CooperNsah,"2024-04-10 02:34:28",0.136511,4,coopernsah
455,12031299,cold_star,"2024-05-27 12:37:39",0.136479,3,a406161167
456,11916086,ShuaiEngineer,"2024-04-09 03:09:11",0.136368,2,shuaisu
457,11838320,"Min-Hsien Weng","2024-05-10 10:59:06",0.136339,3,minhsienweng
458,11857221,witcher,"2024-05-31 01:59:34",0.136329,1,vandittyagi0909
459,11923625,GordenGao,"2024-04-10 07:24:03",0.136325,1,blownb
460,11881385,"Oluwabori Ige","2024-05-11 04:30:01",0.136308,2,oluwaboriige
461,11896252,deerfirefox,"2024-04-05 11:17:14",0.136285,4,deerfirefox
462,12055316,H.Shun,"2024-05-22 12:27:27",0.136274,2,hokakushun
463,12098691,"Clark Harris","2024-05-12 12:04:02",0.136274,1,clarkharris
464,11980899,CyberGuru89,"2024-04-19 14:41:05",0.136262,1,cyberguru89
465,12025831,TanmayGWU,"2024-04-27 04:06:18",0.136255,1,tanmaygwu
466,11976720,wekeed,"2024-04-18 22:46:21",0.136241,1,wekeed
467,12140135,"Hana Ibrahim","2024-06-02 19:03:13",0.136238,2,hanaibrahim
468,11832489,"tensor choko","2024-06-03 11:28:34",0.136224,28,tensorchoko
469,12036679,"Paddy ZHAO","2024-04-29 12:58:44",0.136219,3,paddyzhao
470,11902634,DonaldkCullina,"2024-04-06 11:23:43",0.136206,5,donaldkcullina
471,11958358,"Tianheng Qiu","2024-04-16 13:31:14",0.136174,1,tianhengqiu
472,12003692,"Paul Kamau","2024-05-29 23:59:14",0.136169,20,paulnkamau
473,12029465,ChienPoon,"2024-05-18 15:13:49",0.136164,1,chienpoon
474,12019911,"Md Boktiar Mahbub Murad","2024-04-25 23:28:11",0.136157,2,mbmmurad
475,11833576,hua·wei,"2024-04-30 02:18:18",0.136157,1,huavoyager
476,11916172,"Bowen Jin","2024-05-29 16:49:39",0.136116,3,bowen0715
477,11929200,KumaThunder,"2024-04-24 06:20:06",0.136086,2,"belka0612,buchi1002,jilin990214,zhangxiaoyan1999"
478,11841098,coolrp,"2024-05-27 06:31:47",0.136067,4,coolrpy
479,11888425,"Funmatu Funmatu","2024-04-21 17:03:26",0.136066,2,funmatufunmatu
480,11926282,Cookie,"2024-04-24 13:40:33",0.136040,1,alisa0
481,12014137,Ryan,"2024-04-25 01:22:18",0.135993,1,ryanet
482,11883329,"[Deleted] c1cc4a63-2fd9-4c51-9207-1c412b173df3","2024-04-19 02:51:27",0.135969,2,del=518a4835222c732b
483,11836058,"Md Raihan Khan","2024-03-29 19:39:39",0.135939,2,khan1803115
484,11930194,Schy,"2024-04-22 00:41:06",0.135850,3,sonochy
485,12123122,"Lượng (Smoky)","2024-05-17 08:51:03",0.135815,1,leluong141996
486,11837599,TheHighSocksLovers,"2024-03-31 07:46:11",0.135807,7,"est2mzd,hkhiroshima,kaoruota"
487,11905570,Zq5yGzjg,"2024-06-02 23:47:32",0.135805,2,zq5ygzjg
488,11924872,"DI_Khiem Nguyen","2024-05-23 15:44:13",0.135781,3,dikhiemnguyen
489,11835046,ttsy,"2024-04-21 09:55:04",0.135780,1,ttsy32408
490,11953395,"Hans Kumar","2024-04-15 21:54:22",0.135777,1,fonziekumar
491,11943111,"ikuma esaki","2024-04-26 13:16:21",0.135729,1,ikumaru190
492,11915742,AlexanderIX,"2024-04-27 03:36:47",0.135709,19,hellwukong
493,11890465,nnc,"2024-06-03 04:52:49",0.135665,67,daimarusui3
494,11848592,"Jacob Alstrup","2024-04-08 02:26:58",0.135665,5,jacobalstrup
495,11902514,"Byungeun Hwang","2024-04-06 10:55:04",0.135661,1,byungeunhwang
496,11922449,TooruOonuma,"2024-04-10 01:42:48",0.135638,1,sirokujira
497,11837630,"Vaibhav Sharma","2024-03-30 16:17:43",0.135634,5,vaibhavsharma3012
498,11846424,"Ezzat ahmed","2024-03-30 13:48:43",0.135630,8,ezzatahmed
499,12074560,"Eugene Kuznetsov","2024-05-07 08:03:43",0.135595,1,evgenykuznetsov
500,12132095,uncanon,"2024-05-19 04:42:15",0.135499,1,uncanon
501,12020064,"Chen Yen Ooi","2024-05-03 11:25:40",0.135494,2,chenyenooi
502,11851784,"Paulo Pinto","2024-04-23 03:31:27",0.135493,2,paulorzp
503,11918952,"wan Allen","2024-04-10 01:46:33",0.135493,1,wanallen
504,12061676,kitakuriya315,"2024-05-04 13:42:34",0.135472,1,kitakuriya315
505,11831337,"Seeing Times","2024-03-29 00:39:10",0.135441,3,seeingtimes
506,11925307,D&H,"2024-04-16 09:54:11",0.135428,14,"michaelhyxie,pandedhe"
507,11935228,3DGoGoGo,"2024-04-13 14:51:24",0.135403,6,liushundawang
508,11836163,"Daria Bromot","2024-03-29 15:01:29",0.135385,4,bromotdi
509,12019987,"Truong (Simon) Vo","2024-04-28 23:48:07",0.135384,1,simonvo152
510,11831770,"keyu fan","2024-04-02 05:28:53",0.135375,2,keyufan
511,11878302,"[Deleted] e07fa7cf-bc5f-49ff-aa2d-d85cb238ceff","2024-05-14 16:17:55",0.135356,13,del=edd70d8bc41da80f
512,12014837,lizhengdao77,"2024-05-01 11:41:41",0.135301,1,lizhengdao77
513,11878215,machinelearning_noob,"2024-05-24 11:16:23",0.135274,17,machinelearningnoob
514,11865480,Maverick,"2024-05-11 16:24:10",0.135256,6,iguyhf
515,11831560,"Nguyen Quang Hieu","2024-03-27 01:59:47",0.135243,3,nguyenquanghieu
516,11834348,"Toru Ito","2024-05-22 09:42:09",0.135223,14,iru538
517,12082967,X,"2024-05-30 13:56:26",0.135212,3,patricksg2020
518,11839351,ds.xu,"2024-04-15 15:36:45",0.135211,3,dsxland
519,11846574,hannabae,"2024-03-28 13:08:15",0.135192,2,baehanna
520,12136783,JameszGaffneyl,"2024-05-20 07:19:01",0.135188,1,jameszgaffneyl
521,11830066,"Vu Minh Quan","2024-06-01 16:06:34",0.135169,7,quan0095
522,11917760,kouka_matsui,"2024-04-26 08:12:28",0.135118,12,matsui4121
523,11864648,JerkeyTengu,"2024-05-12 07:25:00",0.135115,18,jerkeytengu
524,12113230,smartlab2024,"2024-05-15 07:59:25",0.135076,1,zhijiexue
525,11922282,"Chip Li","2024-04-12 04:16:03",0.135073,1,hichipli
526,12079981,"deepak singh rana","2024-05-08 08:26:41",0.135039,1,deepaksingh47
527,11991813,K2.Tokyo,"2024-04-29 15:34:50",0.135038,6,learningbeastkk
528,11955889,"Bruno Duaso","2024-04-16 13:44:15",0.135035,1,brunoduaso
529,11902646,LesliezHelstromi,"2024-04-07 06:31:29",0.135020,10,lesliezhelstromi
530,11987507,"Harry Narita 2024","2024-04-20 22:41:02",0.134995,3,harrynarita2024
531,11977306,"Falling In ....","2024-04-29 02:33:21",0.134995,4,utkarshps
532,11986807,"Rebecca Appleton","2024-04-20 15:03:23",0.134995,1,rebeccaappleton
533,11892925,3057,"2024-05-09 15:38:08",0.134995,11,sunsujun
534,11840812,"Akira Hirohashi","2024-04-21 14:19:45",0.134995,11,akirahirohashi
535,11916768,T_T,"2024-04-22 18:25:40",0.134995,15,"katihe,saenana"
536,11883718,"tzian j","2024-06-03 05:36:39",0.134995,8,tzianj
537,11906792,Aker,"2024-04-21 11:13:15",0.134995,12,"chenguancheng,johnsonaker"
538,11914800,"Varun Manoj Gupta","2024-05-14 06:34:19",0.134995,6,varunmanojgupta
539,11974329,Wzq_3190104708,"2024-04-18 15:01:31",0.134970,1,alukade
540,11851468,"Sagyndyk ","2024-03-29 11:03:28",0.134896,1,stqwzr
541,11844039,"achmad norman firdaus","2024-03-29 13:54:36",0.134875,2,achmadnormanfirdaus
542,11842748,"Ronald Pinto","2024-03-27 23:18:08",0.134873,1,ronaldpinto
543,11904337,"Hagar Hamad","2024-04-06 19:11:07",0.134836,1,hisforhagarhamad
544,11831448,MerciOimo,"2024-04-02 07:29:23",0.134829,1,oimosan
545,11868542,Drunk,"2024-04-05 08:45:44",0.134827,5,zuole425
546,11840976,"Minseong Kweon","2024-04-25 13:19:57",0.134819,7,minseongkweon
547,11968032,QIUJIACUN,"2024-05-22 02:20:10",0.134808,2,qiujiacun
548,11839800,belgasoft,"2024-04-04 03:00:26",0.134763,4,belgasoft
549,11858378,kondounagi,"2024-05-04 12:25:44",0.134756,1,kondounagi
550,11869853,CountingLab,"2024-04-25 11:27:04",0.134748,21,ddimanov
551,11902574,JRPC,"2024-05-20 06:06:27",0.134668,2,juanricardop
552,12152258,"[Deleted] 1973e8fd-83aa-419d-85d8-d756a3ba07ab","2024-05-29 14:24:28",0.134642,1,del=32a7a9c12d43a566
553,11831880,TransRecon,"2024-04-11 05:06:24",0.134599,6,tuananhvu1007
554,11907219,"Ayberk İmir","2024-04-28 14:46:51",0.134589,7,ayberkmir
555,11845631,"Zeyan Lu","2024-05-03 06:57:23",0.134555,3,"ben1124,danzelhi,zeyanlu"
556,11834709,"Daryna Dzhulay","2024-06-03 12:56:31",0.134531,6,ddzhulay
557,11986955,naocanzouyihui,"2024-05-01 15:32:56",0.134487,1,naocanzouyihui
558,12081641,Cassius,"2024-05-08 14:43:17",0.134487,1,nyveq840
559,11947283,"song wangsun","2024-04-15 07:02:42",0.134485,2,songwangsun
560,11931781,sullen7,"2024-04-11 15:09:19",0.134460,1,sullen7
561,11884282,HK,"2024-05-01 06:56:42",0.134427,2,hizurukonishi
562,12075695,"Shitanshu Bhushan","2024-05-11 03:34:48",0.134409,3,armeddinosaur
563,11919350,DX,"2024-04-12 01:02:36",0.134390,1,sunkroos
564,11884359,dalatar,"2024-04-03 10:45:55",0.134385,1,dalatar
565,11883177,"Bohan Yoon","2024-04-04 05:41:44",0.134268,2,bohanyoon
566,11838242,shenhuo,"2024-04-01 05:32:55",0.134268,7,shenhuo
567,12132311,zzgghh,"2024-05-22 10:03:55",0.134265,1,zzgghh
568,11854035,"Ángel Jacinto Sánchez Ruiz","2024-03-31 18:46:22",0.134247,1,sacuscreed
569,11854726,"Nat Bel ML Fun","2024-04-26 19:51:25",0.134237,14,natbel4ml
570,11831371,Kazuki,"2024-04-09 12:33:06",0.134228,1,kazukiozeki
571,11925178,Staratnyte,"2024-04-16 17:56:13",0.134223,2,staratnyte
572,11872694,"Alexey Filimonov","2024-05-27 19:52:54",0.134180,11,alexeyfil
573,11990837,yu89mo,"2024-04-22 14:30:10",0.134100,2,yu89mo
574,11837364,JavaZero,"2024-05-13 00:47:43",0.134026,4,jimmyisme1
575,11841352,Lonnie,"2024-06-03 04:49:13",0.134026,2,lonnieqin
576,11831166,"Varun Velpula","2024-05-06 12:59:03",0.134017,1,varunvelpula
577,11868276,kura19,"2024-04-01 05:02:19",0.133991,1,kura19
578,11958625,Sadrey,"2024-05-01 14:25:06",0.133982,1,sadrey
579,11982499,"Mark C. Elliott","2024-05-06 19:48:25",0.133902,2,markcelliott
580,12158843,"Farrukh Ismoilov","2024-05-29 08:40:00",0.133881,2,fismoilo
581,11985204,panda,"2024-04-24 06:37:42",0.133880,1,chanmin03
582,11836558,pky,"2024-03-27 04:39:46",0.133856,1,pkyangno1
583,11844885,:),"2024-06-03 20:38:44",0.133854,38,"chiaradivece,juxinwei,rema55,sierrabonilla"
584,11958630,"Mark Peng","2024-05-12 10:21:51",0.133826,1,markpeng
585,11886652,"Karnakbayev Artur","2024-05-05 11:03:24",0.133817,22,karnakbaevarthur
586,11843499,Lwen1243,"2024-04-08 16:32:00",0.133803,4,lwen1243
587,11871296,hyeonhy,"2024-04-04 15:45:47",0.133793,1,hyeonhy
588,12064448,"Xuanting He","2024-05-05 08:50:43",0.133780,1,xuantinghe
589,11903235,DimaKyn,"2024-04-06 20:07:50",0.133724,1,dimakyn
590,11841954,joefu,"2024-06-02 11:50:38",0.133723,8,joefu1994
591,11833652,"Kishore M","2024-06-03 17:00:20",0.133719,4,reachkishore
592,11850696,Muhe,"2024-04-25 07:19:42",0.133694,2,gfiuea
593,11909047,utanu,"2024-04-08 02:31:38",0.133692,2,lssz1275
594,12094034,"Vladimir Salnikov","2024-05-11 23:15:47",0.133637,2,v4ldelund
595,11870613,magosabuboy630,"2024-04-22 17:49:37",0.133631,1,magosabuboy630
596,11836838,bakiv1,"2024-05-14 02:56:46",0.133611,1,bakiv1
597,11842938,"Yandi J","2024-04-12 11:34:23",0.133603,1,yandij
598,11983055,无风可掇,"2024-04-22 00:58:46",0.133569,2,wufengkeduo
599,11850031,"MLV Prasad","2024-04-01 17:24:04",0.133442,3,mlvprasad
600,11836285,Pizzaboi,"2024-04-15 14:23:24",0.133437,3,asimandia
601,11832585,Samsay24,"2024-03-26 06:17:11",0.133421,1,samsay23
602,11865868,EverNorif,"2024-05-08 06:48:03",0.133413,7,evernorif
603,11841670,"Parisa Alvandi","2024-05-22 15:58:24",0.133403,6,alvandi
604,12070075,"Amit Singh","2024-05-17 07:35:26",0.133389,21,amitsgarage
605,11896206,"Quan Nguyen #2","2024-04-17 04:13:24",0.133370,1,hcmustnk17
606,11930886,"kitory Yeah やきとり","2024-04-18 12:47:38",0.133319,1,kitoryyeah
607,11830272,"Yixin Zhao","2024-06-03 05:14:48",0.133287,42,scarlet390625
608,11867968,"Kefei Ren","2024-04-11 07:21:45",0.133276,1,kefeiren
609,12142648,chingllc,"2024-05-27 05:21:38",0.133273,4,chingllc
610,11831958,deepshark,"2024-03-28 09:18:04",0.133254,1,deepshark
611,11906150,uestcoffergetwyq,"2024-04-07 07:30:41",0.133247,5,uestcoffergetwyq
612,12073499,rikuter67,"2024-05-08 01:53:33",0.133191,1,rikuter67
613,11878276,"C R Suthikshn Kumar","2024-06-03 15:40:57",0.133168,39,crsuthikshnkumar
614,12021501,virtue9,"2024-04-26 12:54:13",0.133145,2,virtue9
615,11994136,linzuyao,"2024-04-28 12:25:34",0.133139,1,linzuyao
616,12014138,xsong2020,"2024-05-12 21:33:20",0.133139,3,xstargate
617,11865792,JaewooChoi,"2024-04-03 23:17:56",0.133135,2,loveacaji
618,11831197,RedJ,"2024-04-10 11:04:44",0.133104,11,redix8
619,11836318,ValeriyG,"2024-03-26 21:57:04",0.133098,1,beautifulsosalochka
620,11865265,zacstewart,"2024-05-05 18:06:31",0.133062,43,zacstewart
621,12099135,hirofu23,"2024-06-03 15:05:28",0.133048,1,hirofu23
622,11852427,shauuebbit,"2024-05-12 08:53:03",0.132972,1,shauuebbit
623,11995108,cjzhang,"2024-04-24 13:22:58",0.132860,7,linshenzhilu
624,11830961,yashavanthSprabhudev,"2024-04-09 06:18:28",0.132859,4,"mihirmane7772,tejasmilindkulkarni,yashavanthsprabhudev"
625,11833867,kikidoublego,"2024-03-27 02:10:13",0.132835,1,kikidoublego
626,11883516,itsYunfei,"2024-04-03 07:42:01",0.132826,1,itsyunfei
627,12011766,"Chrono Pixels","2024-06-03 14:49:57",0.132818,28,"andrejordansantos,jhonysmoura,lucasmozart,nobresilva"
628,12170797,tsebaka,"2024-05-28 13:04:30",0.132800,2,tsebaka
629,11936199,"chen miaoting","2024-04-17 04:00:53",0.132785,1,miaomiao123
630,11833885,vinit,"2024-06-02 05:49:35",0.132748,4,vinitkp
631,11835971,nicferrari,"2024-04-04 07:22:15",0.132713,4,nicferrari
632,11830046,"Ravi Ramakrishnan","2024-05-27 13:11:17",0.132679,3,ravi20076
633,11837416,"UTSAV SINGHAL 2604","2024-04-08 13:30:01",0.132664,2,utsavsinghal2604
634,11955554,"Sy Rhee","2024-04-21 20:10:04",0.132662,3,syrhee
635,11917609,"Galkin Danil","2024-05-30 10:14:19",0.132644,2,galkindanil
636,11986281,四月一日,"2024-04-20 13:51:06",0.132644,2,watanukiforkaggle
