Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
300,12642572,mengyuhao,"2024-12-11 03:10:23",0.43370,28,mengyuhao
301,12949924,"matthieu ouvrard","2024-12-12 23:32:31",0.43370,32,matthieuouvrard
302,12707279,filtered,"2024-12-04 22:53:25",0.43370,18,huanligong
303,12620333,Ronaldo,"2024-12-03 07:02:47",0.43370,45,"dylanyves,pituchaimitpakdee,winanyabuakaew"
304,12733946,"You Lyu","2024-11-23 16:13:42",0.43370,3,youlyusanzhang
305,12863415,Kuriboh,"2024-11-23 17:01:13",0.43370,4,cauchyeix
306,12769148,Cotmd,"2024-11-23 17:12:21",0.43370,39,danielchae
307,12987371,"Alexander Alimov","2024-12-05 22:31:37",0.43370,7,alexanderalimov
308,12993840,"khaled ben ahmed","2024-11-23 17:14:27",0.43370,1,khaledbnahmed
309,12674568,nicferrari,"2024-11-23 17:17:57",0.43370,10,nicferrari
310,12601864,"Pavel Pavlov","2024-11-23 17:45:02",0.43370,35,akakii
311,12626073,Vibhatsu,"2024-12-05 10:34:14",0.43370,62,vibhatsu
312,12710489,"Serkan Polat","2024-11-23 19:49:32",0.43370,21,serkanp
313,12745057,"Rahma Kallel","2024-11-24 15:40:06",0.43370,8,rahmakallel
314,12955001,Allegich,"2024-11-23 21:27:55",0.43370,1,allegich
315,12916783,KSMCG90,"2024-11-24 00:45:56",0.43370,6,ksmcg90
316,12835945,"Seonghyeok Jo","2024-11-28 15:03:20",0.43370,7,liebenholz
317,12605111,"Muhammad Qasim Shabbir","2024-12-10 10:29:19",0.43370,100,muhammadqasimshabbir
318,12625134,oralia,"2024-12-09 05:50:29",0.43370,101,oralia
319,12946146,hasibirok0,"2024-12-08 14:47:59",0.43370,27,hasibirok0
320,12667724,Wayne_127,"2024-11-24 10:25:13",0.43370,19,wayne127
321,12637182,wnmgrn,"2024-12-06 10:46:07",0.43370,8,wnmgrn
322,12930056,Zutter,"2024-12-07 22:33:10",0.43370,24,gangyub
323,12812119,fuzzthink,"2024-11-24 06:17:33",0.43370,4,fuzzthink
324,12659837,Jules,"2024-12-07 14:55:18",0.43370,61,julesvanligtenberg
325,12896770,DigiRanger,"2024-11-24 06:41:47",0.43370,2,digiranger
326,12602140,"Atharva Ingle","2024-11-24 06:47:44",0.43370,7,atharvaingle
327,12603266,MakiseK,"2024-11-29 09:40:35",0.43370,15,makisek
328,12972643,"Pansheng Chen","2024-12-11 13:33:43",0.43370,20,panshengchen
329,12831536,cold_star,"2024-11-29 02:17:55",0.43370,8,a406161167
330,12699513,"Yudai Fujimoto","2024-12-10 07:34:38",0.43370,10,alkamarine
331,12878551,LeeVvin,"2024-12-05 05:11:12",0.43370,12,leevvin
332,12602514,"Mathurin Aché","2024-12-07 13:58:58",0.43370,44,mathurinache
333,12611938,kagglethebest,"2024-11-24 09:39:56",0.43370,80,judith007
334,12990740,nomoon,"2024-11-24 10:15:02",0.43370,3,nomuraryota
335,12642861,YeonwooSung,"2024-11-24 10:51:06",0.43370,90,neos960518
336,12607551,today,"2024-12-06 08:29:33",0.43370,28,today55
337,12643765,"Maths Bashers","2024-12-12 12:01:48",0.43370,34,"apekshadoizodee,idrissamdicko,imayushsaxena,nhkhoi,vaishnavimudaliar"
338,12816668,Gin,"2024-11-24 11:20:02",0.43370,11,ginblue
339,12605737,"Ahmed Gaitani","2024-11-26 23:07:29",0.43370,25,ahmedgaitani
340,12604894,"Jagadish Sivakumar","2024-12-01 00:40:28",0.43370,15,jagadish13
341,12996907,donaldxu,"2024-11-24 12:53:02",0.43370,1,abc1705
342,12673622,"kumi cho","2024-11-24 13:13:25",0.43370,1,kumicho
343,12609127,"Pan Haojun","2024-11-24 13:40:47",0.43370,16,"jjjjjif,panhaojun"
344,12846866,"Nuno Ferreira","2024-11-29 13:24:23",0.43370,10,ngcferreira
345,12621980,"Sonu Jha","2024-11-24 17:01:29",0.43370,10,sonujha090
346,12602805,"Alexander Kapturov","2024-12-12 06:01:46",0.43370,20,kapturovalexander
347,12981379,NineThree,"2024-12-03 21:16:32",0.43370,17,xiaoazuzong
348,12605234,EISLab_hwlee,"2024-12-03 19:08:39",0.43370,14,leeheewon01
349,12989181,"Aleksandr Lutskiy","2024-12-06 15:56:51",0.43370,9,aleksandrlutskiy
350,12605408,"The Chronic Learners","2024-11-24 19:04:54",0.43370,48,"anhhkhoi,chocodo,priyash07,ramkan07,yacharki"
351,12666453,"Shashwat Sharma","2024-12-12 16:50:46",0.43370,9,zshashz
352,12605200,aisys,"2024-11-24 21:33:54",0.43370,2,aisysxd
353,12924073,Vertex,"2024-11-29 18:05:23",0.43370,3,"princeu,vanshithbhandari"
354,12805528,km0123,"2024-11-25 02:33:09",0.43370,23,komi0123
355,12617613,Preferrrrr,"2024-11-24 23:11:24",0.43370,10,baeksunho
356,12603571,"Yusei Suzuki","2024-11-24 23:50:32",0.43370,12,yuseisuzuk
357,12605686,"Joakim Arvidsson","2024-11-25 00:53:46",0.43370,16,joebeachcapital
358,12761521,"said koussi","2024-12-12 09:05:51",0.43370,9,saidkoussi
359,12903394,"Ishii Shodai","2024-11-25 02:48:09",0.43370,5,ishiishodai
360,12961904,"Fire Bird","2024-11-25 03:13:20",0.43370,3,xuanleekaggle
361,12620310,CSC494NLP_TeamAAA,"2024-12-04 14:59:48",0.43370,42,"ghulamaliamiri,khineaindrayhtun"
362,12797129,KotaIzawa,"2024-11-25 05:06:11",0.43370,3,kotaizawa
363,12603386,HiroyukiSasaki,"2024-11-29 07:48:47",0.43370,55,hiroyukisasaki815
364,12611033,mist665,"2024-12-09 07:55:36",0.43370,18,mist665
365,12806648,"Quang Anh Đặng","2024-11-25 07:25:28",0.43370,9,quanganh27th
366,12841067,noynkmr,"2024-11-25 07:25:59",0.43370,2,noynkmr
367,12921290,UIC_MLP_Group16,"2024-11-28 09:23:31",0.43370,14,"k530005005,leejiaqiuic,llzoey"
368,12608482,GOOO!,"2024-12-06 05:33:15",0.43370,29,"erihu2333,peizheli03,redpandajie"
369,12980554,"Keiya Sugiura","2024-12-12 10:36:58",0.43370,4,keiyasugiura
370,12990631,ZiJun0502,"2024-12-12 13:14:19",0.43370,5,"daphneyang0127,johnsonchen2434,tkydealer,zijun0502"
371,12603354,NobelK5342,"2024-12-07 04:07:18",0.43370,102,nobelk5342
372,12641238,kawaii,"2024-11-25 11:34:31",0.43370,1,vrshyamsunder
373,12741907,"Medal Miners","2024-12-09 10:12:59",0.43370,50,"armaanseth6702,arnavkohli2005,prtm1908,sanidhyagoel,sayedathar11"
374,12661887,zx,"2024-12-10 13:53:02",0.43370,26,hustzx
375,12996760,Quinn,"2024-12-05 15:41:34",0.43370,3,fooboy
376,12943718,xinduo99,"2024-11-25 14:06:46",0.43370,2,xinduo99
377,13000151,Jethro,"2024-11-28 06:38:39",0.43370,2,jethropeng
378,12612600,"Vu Minh Quan","2024-11-25 16:21:04",0.43370,4,quan0095
379,12861336,"S J Moudry","2024-12-11 01:20:53",0.43370,25,sethmoudry
380,12610492,datnt114,"2024-11-25 16:39:29",0.43370,82,kingkong153
381,12602656,flipchip167,"2024-11-25 17:34:19",0.43370,22,joshuakauling
382,12602032,"Kamal Das","2024-11-25 19:51:43",0.43370,28,kmldas
383,12671398,gro,"2024-12-10 23:43:23",0.43370,24,gromml
384,12632409,"Lawrence Chernin","2024-12-11 02:07:42",0.43370,6,lawrencechernin
385,12603608,"Manav Trivedi","2024-11-25 23:01:07",0.43370,25,manavtrivedi
386,12644080,"Nancy ","2024-11-27 15:19:17",0.43370,15,zhangnancy99
387,12609009,"Osmond & Alcance Chen","2024-12-06 05:03:03",0.43370,10,"alexia0361,lau01b"
388,12603830,sinchir0,"2024-11-28 03:44:38",0.43370,81,sinchir0
389,13004787,pluris,"2024-11-26 00:25:20",0.43370,1,pluris
390,12624836,ShelterW,"2024-11-29 01:48:51",0.43370,22,shelterw
391,12979738,LU,"2024-11-26 02:43:10",0.43370,2,wangluping
392,12626419,Clark,"2024-11-26 06:31:15",0.43370,8,qibensu
393,12618314,"Santiago Mota","2024-12-08 21:49:28",0.43370,4,santiagomota
394,13007161,tomiry,"2024-11-26 11:23:31",0.43370,1,tomiry
395,12783516,"yuzhang li","2024-11-26 12:13:31",0.43370,1,yuzhangli
396,12667823,"Ulrich G.","2024-11-26 13:17:29",0.43370,66,ulrich07
397,12887479,耶✌,"2024-11-29 10:15:50",0.43370,7,qifeihhh666
398,12987439,TakeN0ko,"2024-12-05 15:28:10",0.43370,3,taken0ko
399,12601906,"Ravi Ramakrishnan","2024-11-26 14:31:24",0.43370,6,ravi20076
400,12990117,cookieee,"2024-12-02 16:20:55",0.43370,7,cookieee694
401,12658604,mathAI,"2024-11-26 14:49:43",0.43370,4,"riannecho,seminleeleolee"
402,12604601,rkhurricane,"2024-12-04 15:34:15",0.43370,8,rkhurricane
403,12916276,Aizaki,"2024-11-26 15:19:27",0.43370,15,izktmys
404,12602643,"Ondřej Černý","2024-11-26 15:40:04",0.43370,34,andrescerny
405,13009570,"Danting Zeng","2024-11-26 17:51:35",0.43370,1,dantingzeng
406,12797238,"Zhao Yueqiang","2024-11-26 23:40:07",0.43370,1,zhaoyueqiang
407,12968378,baellouf,"2024-11-28 10:22:38",0.43370,8,baellouf
408,12908432,gomerry,"2024-12-09 22:59:37",0.43370,5,shwsun73
409,12933428,README,"2024-12-03 03:06:02",0.43370,5,shangweichen
410,12655301,"Dmitry Kozlov","2024-11-27 07:38:08",0.43370,8,dkozlov
411,12958809,"Joohyung Han","2024-12-10 16:58:52",0.43370,6,joohyunghan
412,12979753,tttingyun,"2024-11-29 09:16:28",0.43370,4,tttingyun
413,12610796,Manu,"2024-11-27 13:49:21",0.43370,15,mpp1998
414,12611644,"Vaibhav Sharma","2024-11-27 14:28:04",0.43370,14,vaibhavsharma3012
415,13006815,pop,"2024-12-11 07:41:58",0.43370,8,yolov5ssd
416,12603713,johnny,"2024-11-27 16:59:34",0.43370,52,jaejohn
417,13015244,JuJuKun,"2024-11-27 19:37:22",0.43370,2,jujukun
418,12753690,utm529f,"2024-11-27 20:33:02",0.43370,1,utm529fg
419,13011257,shu01jp,"2024-11-28 12:37:19",0.43370,8,shu01jp
420,13012357,"Niranjan Nakkala","2024-12-12 03:02:46",0.43370,2,niranjanmudhiraj
421,12879959,"Kerry paul","2024-12-11 06:16:21",0.43370,28,"ishtarj,kerrypaul,kyriezz0316"
422,12603082,"XS 330","2024-12-12 14:12:54",0.43370,24,xblade
423,12604412,GOSEGU,"2024-11-28 04:59:40",0.43370,2,seguride
424,12638468,xsong2020,"2024-12-11 05:24:07",0.43370,7,xstargate
425,12615071,AbhilashVJ,"2024-11-28 06:02:41",0.43370,5,abh001
426,12979746,xiaoxiwan,"2024-11-28 07:29:36",0.43370,4,xiaoxiwan
427,12778082,K2.Tokyo,"2024-11-28 09:14:32",0.43370,11,learningbeastkk
428,12831929,"Yoshiki Nishita","2024-11-29 11:53:49",0.43370,6,yoshikinishita
429,12615374,YEI0907,"2024-12-08 18:02:11",0.43370,30,"yei0907,zhouzhouhe"
430,12865876,Robson,"2024-11-28 22:33:25",0.43370,1,robsonsan
431,12840621,"Minyang Han","2024-11-29 01:48:33",0.43370,3,minyanghan
432,12604002,古月方源,"2024-11-29 02:06:10",0.43370,4,"del=7394f7e8f511e8fb,del=cbf0d64a3cdcb25f,greadsk,linheshen,wuhugugu"
433,12654631,"Nguyễn Lương Nam Anh","2024-11-29 02:27:24",0.43370,17,nguynlngnamanh
434,12734394,"Wood of May","2024-11-29 02:42:50",0.43370,11,wuboyuan
435,13023999,"TAKASHI AZUMA","2024-12-12 00:08:10",0.43370,3,takashiazuma
436,12866134,"yaning pan","2024-12-01 02:16:06",0.43370,10,"yaningpan,zghwow"
437,12649831,"Kea Kohv","2024-11-29 12:06:52",0.43370,4,keakohv
438,12709249,Waxwing,"2024-12-07 13:54:22",0.43370,5,kensumida
439,12601987,takaito,"2024-12-12 19:32:36",0.43370,90,takaito
440,12863725,lkjjjj26,"2024-11-29 16:18:49",0.43370,7,lkjjjj26
441,13029018,CWK,"2024-11-30 07:07:32",0.43370,1,supercwk
442,12916903,wxu330,"2024-11-30 09:15:29",0.43370,3,wxu330
443,12925590,Steven_Y,"2024-12-03 20:11:24",0.43370,3,yyyu54
444,12607998,"Prashant Kikani","2024-11-30 15:04:09",0.43370,3,prashantkikani
445,13031578,"Ryan #2","2024-12-02 00:50:25",0.43370,2,ryanet
446,12998399,Kohei,"2024-12-01 01:32:07",0.43370,1,confirm
447,12701581,steelers,"2024-12-06 07:49:28",0.43370,62,"arihantsheth,jdrhgojdrhg,mahimajagadeeshpatel,rgmathew"
448,12661715,qidazu,"2024-12-03 07:43:17",0.43370,9,"qidazu,zjucse"
449,12603185,AhmedSamir1598,"2024-12-01 14:43:20",0.43370,12,ahmedsamir1598
450,12620536,"Aleksey SCHUKIN","2024-12-01 17:22:54",0.43370,4,alekseyschukin
451,12640218,"C. Beaud","2024-12-01 20:10:42",0.43370,3,cbeaud
452,13033251,William178,"2024-12-12 00:00:27",0.43370,9,william178
453,12750737,"Kunal Aarse","2024-12-09 04:27:43",0.43370,19,kunalinfinite
454,12841180,RaichuCy,"2024-12-04 11:43:12",0.43370,6,raichucy
455,12792396,Ailurophile,"2024-12-02 13:52:54",0.43370,9,veeralakrishna
456,13039937,SuM,"2024-12-02 18:28:52",0.43370,2,cuboorandell
457,12772789,"Jiabao Song","2024-12-08 14:47:16",0.43370,7,"fsz0205,hejiting,jiabaosong,kevinhu28,yhl114"
458,12980055,Leo,"2024-12-02 15:47:48",0.43370,2,leo123321
459,12957540,"Ifeoluwa Adewumi","2024-12-10 21:41:16",0.43370,5,ifeadewumi
460,13027068,"hongyi shui","2024-12-02 17:19:46",0.43370,1,shyhandsome
461,12605585,Alannikos,"2024-12-11 01:29:19",0.43370,3,alannikos
462,12876541,フリテンリーチ即ヅモ裏3跳満確定,"2024-12-09 22:32:06",0.43370,5,"okudahi,ryotaro45123"
463,12605098,NocturneBflat,"2024-12-03 05:50:09",0.43370,24,nocturnebflat123
464,12603837,A.Ishibashi,"2024-12-03 07:16:09",0.43370,2,akihiroishibashi
465,13044500,CangShuV,"2024-12-08 11:24:53",0.43370,4,cangshuv
466,12631550,"Cristina Han","2024-12-03 08:17:03",0.43370,2,cristinahan
467,12921329,dt,"2024-12-03 09:38:13",0.43370,2,dilliontan
468,12950363,"Fabian Henning","2024-12-06 15:41:46",0.43370,6,crustacean
469,12914389,"Ray Melius","2024-12-03 15:54:19",0.43370,3,xabonum
470,13047447,"Jamal Saeedi","2024-12-03 18:08:04",0.43370,2,jamalsaeedi
471,12642131,"Seif Eddine Achour","2024-12-03 20:04:51",0.43370,7,seifachour12
472,12752217,DeepLove,"2024-12-04 00:35:04",0.43370,9,boristown
473,13036995,hiros15,"2024-12-04 01:20:15",0.43370,2,hiros15
474,12611917,liumazeze,"2024-12-04 01:49:13",0.43370,2,liumazeze
475,12868899,xj,"2024-12-06 02:39:49",0.43370,5,xjj1234
476,12793508,"Beksultan Sagyndyk","2024-12-04 04:39:41",0.43370,4,sagyndykbn
477,13050319,hellohc,"2024-12-11 15:57:46",0.43370,23,"changyining,easonlin2915,hellohc"
478,12749876,yashimar,"2024-12-04 08:50:50",0.43370,12,yashimar
479,13051453,Zodiac,"2024-12-11 13:05:50",0.43370,9,keyingzhang67
480,12613017,魂魄妖梦,"2024-12-04 11:21:25",0.43370,2,dokidokiyuyuko
481,12854500,marumarukun,"2024-12-04 12:58:11",0.43370,30,marumarukun
482,13029612,riisar,"2024-12-04 14:23:30",0.43370,1,riisar
483,13039762,eng,"2024-12-12 10:34:59",0.43370,2,teppeisakai
484,13046188,"Varun Manoj Gupta","2024-12-12 18:53:18",0.43370,9,varunmanojgupta
485,13048573,Harshit,"2024-12-04 21:57:38",0.43370,2,harshityadav229
486,13043720,Sato-Rin,"2024-12-07 12:27:17",0.43370,2,satorusoe
487,12602869,Kumar,"2024-12-09 10:53:56",0.43370,17,krabhijeet
488,13032539,dongyunjiinyu,"2024-12-05 03:40:59",0.43370,1,dongyunjiinyu
489,12601899,c-number,"2024-12-05 08:14:57",0.43370,1,cnumber
490,12985417,wellyhsu,"2024-12-05 11:56:10",0.43370,1,wellyhsu
491,13059293,oyea0801,"2024-12-05 12:07:17",0.43370,1,oyea0801
492,12608509,"Ahmed Hassan","2024-12-12 02:30:05",0.43370,10,ahmedhassan0
493,12987514,泰地,"2024-12-05 13:26:53",0.43370,3,taichisakai
494,12616234,hinata1119,"2024-12-12 17:06:19",0.43370,3,hinatafukasaku
495,13061530,"Salim Dohri","2024-12-05 18:38:09",0.43370,2,salimdohri
496,12742496,GUOHAOYANG,"2024-12-05 21:46:58",0.43370,8,pkuszboi
497,12626396,"Albert Wang","2024-12-11 02:02:28",0.43370,4,mianwang1024
498,13036939,"Yoshua Bengio","2024-12-06 00:38:23",0.43370,1,xinteng
499,13042672,kiyomomo,"2024-12-10 23:25:03",0.43370,15,kiyomomo
500,12921412,rouhaku,"2024-12-06 02:21:58",0.43370,1,rouhaku
501,12603173,TooruOonuma,"2024-12-06 03:18:35",0.43370,10,sirokujira
502,12601897,senkin13,"2024-12-11 23:22:01",0.43370,2,senkin13
503,12727359,kenken6,"2024-12-06 20:28:46",0.43370,2,kenken6
504,12839380,"Pushkar Ambastha","2024-12-06 05:25:34",0.43370,2,pushkar007
505,12892755,"wenchao ren","2024-12-11 00:35:02",0.43370,14,wenchaoren
506,12962081,cjo,"2024-12-10 03:51:17",0.43370,11,owencj
507,12605672,aizhengwu,"2024-12-06 14:47:18",0.43370,7,aizhengwu
508,12602035,WillCompute,"2024-12-12 19:59:41",0.43370,12,willcompute
509,12733934,"Abid Ali Awan","2024-12-06 16:02:30",0.43370,2,kingabzpro
510,12910712,da_pond,"2024-12-12 21:27:57",0.43370,7,dapond
511,12726713,rc95401,"2024-12-07 01:20:08",0.43370,3,rc95401
512,13053169,"Irene Havsa","2024-12-07 06:02:35",0.43370,1,irenehavsa
513,12620950,JuseTiz,"2024-12-08 02:04:11",0.43370,6,jusetiz
514,12609317,"Javohir Toshqurgonov","2024-12-07 11:16:23",0.43370,17,javohirtoshqorgonov
515,12675402,BUCIN!!!,"2024-12-07 12:35:36",0.43370,1,alwdj07
516,13047651,XaaaaH,"2024-12-07 13:00:58",0.43370,1,xaaaah
517,12747253,shigengtian,"2024-12-12 12:17:53",0.43370,17,shigengtian
518,12987812,"Junhan Wang","2024-12-08 19:09:16",0.43370,4,lammps
519,12608713,"Mind Install","2024-12-07 18:24:15",0.43370,27,"kotasowmya,tarunk9"
520,12607327,AndNov,"2024-12-07 18:47:55",0.43370,2,andnov
521,12602112,"SeshuRaju 🧘‍♂️","2024-12-08 21:49:46",0.43370,16,seshurajup
522,12981984,"Group 40","2024-12-08 01:56:11",0.43370,5,n96131142
523,12795681,moat,"2024-12-08 05:38:20",0.43370,3,itigo10303
524,12863805,DennisWang07,"2024-12-11 17:12:40",0.43370,11,"cxlanyagege,denniswang07"
525,12686890,"Ricardo Martín","2024-12-08 18:08:58",0.43370,2,ricardomrodrguez
526,12729755,abscond,"2024-12-09 02:49:26",0.43370,2,abscond
527,12883221,submarineas,"2024-12-12 14:44:07",0.43370,3,submarineas
528,12847910,carvingfate,"2024-12-09 08:48:55",0.43370,19,carvingfate
529,12790715,"Sifan F.","2024-12-09 10:30:59",0.43370,7,sifanf
530,12729159,"Nina Ragav","2024-12-09 13:59:50",0.43370,5,ninaragav
531,13057972,cqrcqr,"2024-12-09 14:52:28",0.43370,2,cqrcqr
532,12657321,QinhaoYang,"2024-12-10 01:37:26",0.43370,3,qinhaoyang
533,13004636,"Frank P Murphy H","2024-12-11 19:32:02",0.43370,6,frankpmurphyh
534,13009302,"smith salmon","2024-12-10 07:03:38",0.43370,2,smithsalmon
535,12744625,Cristiano,"2024-12-10 08:16:39",0.43370,2,zhuangbility
536,12619621,Medhankitha,"2024-12-12 23:45:02",0.43370,23,medhankitha
537,12656162,ZhiWeiZhangⅦ,"2024-12-12 06:40:49",0.43370,10,zhiweizhang7
538,12636250,d_tree_love,"2024-12-11 22:04:26",0.43370,2,yuki11ii
539,12769615,"Mariya Vedernikova","2024-12-12 06:17:23",0.43370,2,mariyavedernikova
540,12607318,"Nat Bel ML Fun","2024-12-11 23:44:46",0.43370,46,natbel4ml
541,13049278,bianfu,"2024-12-11 02:17:45",0.43370,1,bianfu
542,12630336,Ichigo_E,"2024-12-11 03:16:19",0.43370,38,ichigoe
543,13044409," Maria222222","2024-12-12 18:18:24",0.43370,7,maria222222
544,12997638,shion5,"2024-12-11 12:11:14",0.43370,1,shion5
545,13040952,S.Aoki,"2024-12-12 15:39:28",0.43370,6,soyaoki
546,12602589,"Md Boktiar Mahbub Murad","2024-12-11 22:43:48",0.43370,4,mbmmurad
547,12620301,"Team NLP Learners","2024-12-12 04:35:16",0.43370,45,"khushagarwal2003,kyawswarhein,mickokok"
548,13050703,shengjiangtao,"2024-12-12 05:11:37",0.43370,1,shengjiangtao
549,12986153,xiaomo121,"2024-12-12 07:26:35",0.43370,3,xiaomo121
550,12603075,yunsuxiaozi,"2024-12-12 07:35:49",0.43370,4,yunsuxiaozi
551,12813398,BigWaterC,"2024-12-12 09:29:02",0.43370,4,bigwaterc
552,12972696,DECEM,"2024-12-12 13:57:56",0.43370,1,zy1343930734
553,13012141,ContinueのJ寶,"2024-12-12 14:16:03",0.43370,22,wenhaoaner
554,12602328,"Prashant Limba","2024-12-12 16:24:49",0.43370,22,prashantlimba
555,12893968,"Danila Lapokin","2024-12-12 17:59:05",0.43370,6,danilalapokin
556,12618921,"Chirag Desai","2024-12-12 21:18:40",0.43370,7,cid007
557,13046303,"saichand katta","2024-12-12 18:52:08",0.43370,1,saichandkatta
558,12652738,GXU,"2024-12-12 07:04:42",0.43350,12,"duxiaojingduxioajing,wanghuijun"
559,12915970,"kwon yong deuk","2024-12-12 13:59:39",0.43328,65,kwonyongdeuk
560,12602873,kglctf,"2024-12-12 13:51:36",0.43319,437,kglctf
561,12605326,"Swayam Singh","2024-11-23 15:52:56",0.43303,62,swayamsingh48
562,12940535,wqzh117,"2024-11-28 01:52:37",0.43303,23,weiqinzh
563,12731955,"ESE 419 Team","2024-12-07 00:09:34",0.43303,20,"ethanmorton,loganfarrow4,melaks"
564,13017969,"Kenleung Leung","2024-12-12 15:02:56",0.43301,38,kenleungleung
565,12913374,"surya milenial","2024-12-12 07:00:08",0.43265,112,suryamilenial
566,12602826,Y.L.,"2024-12-12 14:13:41",0.43198,27,likedl88
567,12800352,farsail,"2024-12-09 07:17:23",0.43194,67,farsail
568,12611210,Shin7jp,"2024-12-04 03:45:48",0.43189,10,shin7jp
569,12977239,没有算力,"2024-12-12 15:33:10",0.43152,20,passionfruit216
570,12639622,wiz,"2024-11-27 05:05:19",0.43069,46,shoyone
571,12743287,"Ning zhaoyang","2024-12-10 01:14:04",0.43017,49,ningzhaoyang
572,12603309,bono,"2024-12-11 16:42:16",0.42995,82,kjoonha
573,12602774,JM,"2024-12-12 07:32:44",0.42992,213,julianmukaj
574,12630937,"yuto urushima","2024-12-09 18:34:06",0.42717,58,"iinotomoki,takashisunaga,yuto2000"
575,12981627,"life is geme","2024-12-11 08:23:06",0.42667,52,lifeisgeme
576,12982671,heinideyibadiaole,"2024-12-08 05:15:47",0.42460,60,qufangcq
577,12622069,khursani,"2024-11-25 23:24:49",0.42439,18,khursani8
578,12752349,"Haoqin Hong","2024-12-02 08:20:41",0.42292,53,haoqinhong
579,12985337,zhang2dog,"2024-12-12 08:17:29",0.42230,18,zhang2dog
580,13043194,"LAI JIA HONG","2024-12-05 10:33:27",0.42027,11,"bingdo,bryanjh24,laijaihong,yuuch3"
581,12808069,"liangfeng lin","2024-12-12 05:55:05",0.41944,161,"liangfenglin,promptlearning,zhouzhang67"
582,12849358,hatry,"2024-12-11 10:23:47",0.41938,15,toseihatori
583,12678899,uzu3uzu,"2024-11-30 12:55:05",0.41934,3,uzu3uzu
584,12745765,DHKim0324,"2024-12-12 06:05:07",0.41904,49,dhkim0324
585,12632183,"Malabh Bakshi","2024-12-12 17:39:20",0.41869,197,malabhbakshi
586,12711525,jiminhong1,"2024-11-22 03:12:46",0.41856,8,"jakehan0709,jiminhong1"
587,12957798,poster218,"2024-11-23 01:42:26",0.41856,6,poster218
588,12822766,"Chen Dii","2024-11-23 04:30:19",0.41856,12,"chendii,jiazhenliang"
589,12687423,waticson,"2024-12-11 12:10:51",0.41856,17,yutodennou
590,12624086,"The Pithones","2024-12-10 16:24:42",0.41856,60,"alexleungcs,amalelk,danielnashed,nathanielfoote"
591,13011850,"LI Mufeng","2024-11-27 07:22:01",0.41856,1,limufeng
592,13019995,SungyoonKim_KoK,"2024-11-28 12:02:15",0.41856,1,sungyoonkimkok
593,12677987,Aluxiu,"2024-11-28 15:46:02",0.41856,2,aluxiu
594,13032936,abc,"2024-12-12 08:17:35",0.41856,4,ordersky
595,12880365,"Mikhail Ivanov","2024-12-12 13:15:02",0.41856,25,mikhailivanov5
596,12641547,"Sparsh Tewatia","2024-12-12 20:29:29",0.41827,41,sparsh35
597,12681984,KSU,"2024-12-05 05:33:27",0.41678,7,"keitofukuoka,tomokazuhayashi,yusuketozaki"
598,12775542,kevin:),"2024-12-05 09:25:21",0.41678,4,kevin0912
599,12605979,"Anton Bazdyrev","2024-12-07 23:18:44",0.41678,11,abazdyrev
600,12703679,1000da,"2024-11-29 07:51:04",0.41655,20,map1000da
601,12603861,yao,"2024-11-22 08:35:15",0.41504,55,syhens
602,12736650,makio323,"2024-12-12 14:12:38",0.41490,60,makio323
603,13050993,LichenWang,"2024-12-04 08:10:59",0.41389,1,lichenwang
604,12924783,"Jai Kamal","2024-12-12 20:03:34",0.41348,28,jtheyogi
605,12900340,FENG,"2024-12-12 12:29:39",0.41348,37,fengfuzhao
606,12647674,hanx,"2024-11-22 10:56:33",0.41336,25,hanx2smile
607,12618989,tsuyoshi_komatsubara,"2024-12-12 14:52:56",0.41224,221,tsuyoshikomatsubara
608,12605622,HO,"2024-12-12 15:08:40",0.41041,158,dsohonosom
609,12962392,2025SummerInternhsip,"2024-12-06 08:37:29",0.40971,30,"b08505048asd,eddychu2024,keltonlee"
610,12839710,kkiller,"2024-12-01 21:19:52",0.40041,17,kneroma
611,12986470,chenzimo001,"2024-12-08 08:30:11",0.39988,5,chenzimo001
612,12745641,Kyle,"2024-12-07 05:54:37",0.39725,5,kylewang12138
613,12602406,ONODERA,"2024-11-22 14:56:18",0.39618,2,onodera
614,12975320,"Alexis Gassmann","2024-11-26 13:35:36",0.39457,7,tarandro
615,12949324,YuhaoWu123,"2024-12-08 13:56:20",0.39308,10,"aethermh,luciferzxy,yuhaowu123"
616,13044964,HCMUS-2425-6,"2024-12-12 19:57:28",0.39045,8,"binhtn,diiisdead,haong5,tonanhhuy"
617,12954767,treeleaves30760,"2024-12-05 14:40:43",0.38884,11,treeleaves30760
618,12974352,"lihui wan","2024-11-27 11:43:39",0.38858,1,lihuiwan
619,12615324,phoenix,"2024-11-23 13:27:39",0.38852,1,nizamuddin
620,12677397,bokomi,"2024-12-12 14:07:46",0.38840,33,"bouch20,komine"
621,12602703,cescofran,"2024-12-12 20:04:37",0.38809,9,cescofran
622,13013576,"Kevin Rainbow","2024-11-30 12:57:22",0.38765,1,kevinrainbow
623,13044168,"Danila Loshak","2024-12-12 20:34:06",0.38727,8,wooooow
624,12814392,"omkar gode","2024-12-12 14:53:41",0.38708,69,"omkargode,shreyasadhari123"
625,12777414,"[Deleted] 1ff1a690-5e2f-4e47-9f4d-9d5dc7a6c917","2024-11-20 17:46:10",0.38672,9,del=514050eb14e234e1
